cname,scanNum,TIC,startTime,RT,endTime,precursor,precursorsection,area,height,width,dheight_left,dheight_left(%),dheight_right,dheight_right(%),delta,keyion,keyion_observe,rel_abundance,x,y,fitting,R2,formula,max_y
0,1590,17271564.0,3.3513534,3.545002,5.0520521,454.29279,454.28824-454.29733,678640500.3988745,59131329.15875244,191,56827373.06349856,96.1,59069794.65933321,99.9,[3.0],[0],"[(313.27383, 454.29251)]","[(100.0, 78.2629)]","[3.1296567 3.1386508 3.1476716 3.1565582 3.1654749 3.1743463 3.1833529
 3.1923279 3.2011698 3.2100365 3.2188586 3.2277963 3.2367171 3.2455078
 3.2543281 3.2631613 3.272138  3.2810025 3.2897463 3.2985166 3.3072079
 3.3161404 3.3249667 3.3336696 3.3425238 3.3512421 3.3602458 3.3690541
 3.3777488 3.3865928 3.3953068 3.4042823 3.4130859 3.4218238 3.430577
 3.4392833 3.4482524 3.4570541 3.4658062 3.4745645 3.4834246 3.4922774
 3.5010829 3.5097808 3.5185342 3.5273988 3.5362412 3.545002  3.5537628
 3.5626052 3.5714698 3.5802232 3.5889211 3.5977266 3.6065794 3.6154395
 3.6241978 3.6329499 3.6417516 3.6507207 3.659427  3.6681802 3.6769181
 3.6857217 3.6946972 3.7034112 3.7122552 3.7209499 3.7297582 3.7387619
 3.7474802 3.7563344 3.7650373 3.7738636 3.7827961 3.7914874 3.8002577
 3.8090015 3.817866  3.8268427 3.8356759 3.8444962 3.8532869 3.8622077
 3.8711454 3.8799675 3.8888342 3.8976761 3.9066511 3.9156577 3.9245291
 3.9334458 3.9423324 3.9513532 3.9603473 3.9692712 3.9782286 3.9871363
 3.9961    4.0050894 4.0140691 4.0230699 4.0319973 4.0410515 4.0501456
 4.0590587 4.0680958 4.0770244 4.0860691 4.0951358 4.1041125 4.1130761
 4.1219833 4.1309458 4.1399557 4.1488417 4.1577866 4.1667124 4.1755199
 4.1843949 4.1931932 4.2020587 4.2109282 4.2197371 4.2285515 4.2373887
 4.2462396 4.2550646 4.2638629 4.2726754 4.2815178 4.2903671 4.2992233
 4.3080459 4.3168625 4.3257366 4.3345938 4.3434072 4.3522296 4.3610949
 4.3699593 4.3787754 4.3875928 4.396415  4.4052926 4.4142061 4.4230828
 4.4319557 4.4408343 4.4497953 4.4587516 4.4676349 4.4766192 4.4856095
 4.4946421 4.5036512 4.5126016 4.521637  4.5306491 4.5396745 4.5487234
 4.5576978 4.5666775 4.5757099 4.584665  4.5936463 4.6025554 4.6114766
 4.6204351 4.6293797 4.6382588 4.6471859 4.6560804 4.6649704 4.6738094
 4.6826605 4.6915933 4.7004922 4.7094094 4.7182647 4.7272183 4.7362168
 4.7451492 4.754113  4.7630001 4.772038  4.781063  4.79007   4.7990293
 4.8080213 4.8171308 4.8261888 4.8354288 4.8444825 4.8535513 4.86292
 4.8720356 4.8812693 4.8903013 4.8994272 4.9085054 4.9176001 4.9268534
 4.935888  4.9447846 4.9537992 4.9627064 4.9719521 4.9808339 4.9897184
 4.9986797 5.0075552 5.0164272 5.0252856 5.0341648 5.0431413 5.0520521]","[1.68435109e+02 2.83663236e+02 4.73297203e+02 7.75431611e+02
 1.25914811e+03 2.01820538e+03 3.22335407e+03 5.08461720e+03
 7.88325430e+03 1.21097354e+04 1.83696829e+04 2.77228523e+04
 4.13635041e+04 6.07223132e+04 8.83358846e+04 1.27245691e+05
 1.82426889e+05 2.57628511e+05 3.58421513e+05 4.94055164e+05
 6.72204293e+05 9.12796815e+05 1.22214510e+06 1.61315611e+06
 2.11747764e+06 2.73972016e+06 3.53695986e+06 4.49363730e+06
 5.63394811e+06 7.01805949e+06 8.62547457e+06 1.05543997e+07
 1.27311447e+07 1.51792312e+07 1.79195453e+07 2.09223713e+07
 2.42845200e+07 2.78166868e+07 3.15133610e+07 3.53407767e+07
 3.92744679e+07 4.31877393e+07 4.69766639e+07 5.05293455e+07
 5.38242943e+07 5.67849923e+07 5.92776691e+07 5.91391413e+07
 5.87205010e+07 5.73653640e+07 5.50855123e+07 5.20121628e+07
 4.82987176e+07 4.41483113e+07 3.97394160e+07 3.52692977e+07
 3.08976316e+07 2.67624256e+07 2.29434061e+07 1.95289502e+07
 1.65400913e+07 1.39838380e+07 1.18318776e+07 1.00477451e+07
 8.57222891e+06 7.35774969e+06 6.35825942e+06 5.54059414e+06
 4.87170079e+06 4.33220187e+06 3.89726877e+06 3.54366304e+06
 3.24733739e+06 2.98555805e+06 2.74256201e+06 2.51691058e+06
 2.30925293e+06 2.12128064e+06 1.95630619e+06 1.81352318e+06
 1.69073955e+06 1.58322306e+06 1.48655324e+06 1.39762956e+06
 1.31248153e+06 1.23270330e+06 1.15892798e+06 1.09113026e+06
 1.02963565e+06 9.73285792e+05 9.21559394e+05 8.75152808e+05
 8.34241154e+05 7.97144798e+05 7.63849440e+05 7.32704059e+05
 7.02714156e+05 6.75327433e+05 6.50567390e+05 6.27772000e+05
 6.08081676e+05 5.90242820e+05 5.73668278e+05 5.57270964e+05
 5.40049349e+05 5.21840977e+05 5.02010439e+05 4.82306124e+05
 4.64268482e+05 4.47860327e+05 4.33504782e+05 4.21992504e+05
 4.12753263e+05 4.06008259e+05 4.02100799e+05 3.99467585e+05
 3.97894037e+05 3.96229267e+05 3.93470151e+05 3.89223572e+05
 3.83035588e+05 3.76156773e+05 3.68349444e+05 3.61285280e+05
 3.55186055e+05 3.49099681e+05 3.40766921e+05 3.30578022e+05
 3.17843060e+05 3.03696521e+05 2.89503587e+05 2.76556345e+05
 2.66006020e+05 2.57815917e+05 2.51289243e+05 2.45640377e+05
 2.40038689e+05 2.34384850e+05 2.27732380e+05 2.20679908e+05
 2.13388101e+05 2.06891400e+05 2.00996228e+05 1.96320496e+05
 1.92997874e+05 1.90913603e+05 1.89512625e+05 1.88658070e+05
 1.88205160e+05 1.88130543e+05 1.87905097e+05 1.86677152e+05
 1.84518043e+05 1.81429336e+05 1.77711570e+05 1.73609282e+05
 1.69278156e+05 1.65278329e+05 1.62016643e+05 1.59768439e+05
 1.57871459e+05 1.56813794e+05 1.55606017e+05 1.54553000e+05
 1.53462123e+05 1.52470621e+05 1.51509314e+05 1.50511745e+05
 1.49047392e+05 1.46766666e+05 1.44592741e+05 1.42368126e+05
 1.40925719e+05 1.40117225e+05 1.39793220e+05 1.39631730e+05
 1.38331055e+05 1.36313244e+05 1.33363319e+05 1.30262171e+05
 1.27389051e+05 1.25314939e+05 1.23957912e+05 1.23271484e+05
 1.22785699e+05 1.21914037e+05 1.20940174e+05 1.19443971e+05
 1.17762066e+05 1.15821721e+05 1.13812817e+05 1.11893322e+05
 1.09936391e+05 1.08019074e+05 1.06209166e+05 1.04414173e+05
 1.02674810e+05 1.01173531e+05 9.99104321e+04 9.87113947e+04
 9.72048683e+04 9.53300912e+04 9.32829809e+04 9.10207554e+04
 8.90154197e+04 8.74394920e+04 8.64142195e+04 8.57348426e+04
 8.52686496e+04 8.41199081e+04 8.21498911e+04 7.91316921e+04
 7.55067327e+04 7.18555762e+04 6.86798255e+04 6.62028533e+04
 6.44667099e+04]",1,0.996020189511771,,59277669.11846136
1,1718,12733466.0,3.545002,3.7387619,4.3168625,480.30893,480.30413-480.31373,1108016151.6524737,94494912.18753052,87,92267990.4871723,97.6,93788348.31939213,99.3,[7.33],[0],"[(480.30688, 339.28882)]","[(96.48638, 86.83368)]","[3.2312842 3.2401351 3.2489723 3.2577867 3.2665956 3.2754651 3.2843306
 3.2931289 3.3020039 3.3108114 3.3197372 3.3286821 3.3375681 3.346578
 3.3555405 3.3644477 3.3734113 3.382388  3.3914547 3.4004994 3.409428
 3.4184651 3.4273782 3.4364723 3.4455265 3.4544539 3.4634547 3.4724344
 3.4814238 3.4903875 3.4992952 3.5082526 3.5171765 3.5261706 3.5351914
 3.544078  3.5529947 3.5618661 3.5708727 3.5798477 3.5886896 3.5975563
 3.6063784 3.6153161 3.6242369 3.6330276 3.6418479 3.6506811 3.6596578
 3.6685223 3.6772661 3.6860364 3.6947277 3.7036602 3.7124865 3.7211894
 3.7300436 3.7387619 3.7474802 3.7563344 3.7650373 3.7738636 3.7827961
 3.7914874 3.8002577 3.8090015 3.817866  3.8268427 3.8356759 3.8444962
 3.8532869 3.8622077 3.8711454 3.8799675 3.8888342 3.8976761 3.9066511
 3.9156577 3.9245291 3.9334458 3.9423324 3.9513532 3.9603473 3.9692712
 3.9782286 3.9871363 3.9961    4.0050894 4.0140691 4.0230699 4.0319973
 4.0410515 4.0501456 4.0590587 4.0680958 4.0770244 4.0860691 4.0951358
 4.1041125 4.1130761 4.1219833 4.1309458 4.1399557 4.1488417 4.1577866
 4.1667124 4.1755199 4.1843949 4.1931932 4.2020587 4.2109282 4.2197371
 4.2285515 4.2373887 4.2462396 4.2550646 4.2638629 4.2726754 4.2815178
 4.2903671 4.2992233 4.3080459 4.3168625]","[1.42831585e+02 2.20045149e+02 3.36409569e+02 5.10179328e+02
 7.68147954e+02 1.15170060e+03 1.71433887e+03 2.52651172e+03
 3.70990921e+03 5.39395101e+03 7.82627566e+03 1.12833972e+04
 1.61137431e+04 2.29601376e+04 3.24198028e+04 4.53550560e+04
 6.31318494e+04 8.72868253e+04 1.20192517e+05 1.64165807e+05
 2.21732024e+05 2.98402504e+05 3.97095333e+05 5.27620605e+05
 6.95041899e+05 9.05527290e+05 1.17381027e+06 1.50969597e+06
 1.92822255e+06 2.44337875e+06 3.06962611e+06 3.83371991e+06
 4.74996484e+06 5.85272146e+06 7.16363544e+06 8.67976349e+06
 1.04490519e+07 1.24786342e+07 1.48354264e+07 1.74996866e+07
 2.04471361e+07 2.37339567e+07 2.73367422e+07 3.13213220e+07
 3.56223738e+07 4.01570822e+07 4.49733486e+07 5.00249982e+07
 5.53426879e+07 6.07167848e+07 6.60715469e+07 7.14239133e+07
 7.66330461e+07 8.18040632e+07 8.66458218e+07 9.10759795e+07
 9.51508770e+07 9.44981971e+07 9.39483859e+07 9.20501433e+07
 8.88836294e+07 8.45495899e+07 7.92670671e+07 7.33715334e+07
 6.71423544e+07 6.09010928e+07 5.47882900e+07 4.89317778e+07
 4.34161562e+07 3.82474726e+07 3.35098672e+07 2.92292805e+07
 2.54127488e+07 2.20856838e+07 1.92109351e+07 1.67548887e+07
 1.46477053e+07 1.28427988e+07 1.12904534e+07 9.95975365e+06
 8.80934895e+06 7.81333817e+06 6.95681436e+06 6.20778883e+06
 5.55285964e+06 4.98069800e+06 4.48268345e+06 4.04995532e+06
 3.67291911e+06 3.34501077e+06 3.05834687e+06 2.80621569e+06
 2.58364971e+06 2.38660652e+06 2.21019373e+06 2.05391048e+06
 1.91609932e+06 1.79518819e+06 1.68781421e+06 1.59226669e+06
 1.50701319e+06 1.43103049e+06 1.36694312e+06 1.31061983e+06
 1.26115725e+06 1.21699985e+06 1.17658500e+06 1.13935631e+06
 1.10569088e+06 1.07322000e+06 1.04209812e+06 1.01083513e+06
 9.79780813e+05 9.48717437e+05 9.16579136e+05 8.82927471e+05
 8.46440489e+05 8.07613465e+05 7.68489375e+05 7.30531574e+05
 6.95932176e+05 6.66428337e+05 6.43599554e+05]",1,0.9963605787587705,,95150876.95535964
2,2270,2215143.5,4.8903013,5.0609492,5.9041158,482.32483,482.32001-482.32965,61529771.679090485,5347078.009315491,112,5068064.209877959,94.8,5336787.533133862,99.8,[6.46],[0],"[(482.32346, 341.30527)]","[(100.0, 86.31751)]","[4.5995139 4.6086716 4.6179377 4.6270419 4.6361419 4.6453799 4.6545449
 4.6639186 4.6729481 4.6821254 4.6911477 4.7002199 4.7093993 4.718347
 4.7274243 4.7363731 4.7453762 4.7546679 4.7635762 4.7727195 4.7817044
 4.7906831 4.7999618 4.8088806 4.8178107 4.8268019 4.8357612 4.8448179
 4.8536764 4.8626262 4.8716389 4.8805764 4.8895669 4.8983978 4.9073478
 4.9163648 4.9253071 4.9343217 4.9431863 4.9521859 4.961255  4.9702721
 4.9794728 4.9884124 4.9975387 5.0066117 5.0156499 5.0249482 5.0339467
 5.0429613 5.0519592 5.0609492 5.0699392 5.0789371 5.0879517 5.0969502
 5.1062485 5.1152867 5.1243597 5.133486  5.1424256 5.1516263 5.1606434
 5.1697125 5.1787121 5.1875767 5.1965913 5.2055336 5.2145506 5.2235006
 5.2323315 5.241322  5.2502595 5.2592722 5.268222  5.2770805 5.2861372
 5.2950965 5.3040877 5.3130178 5.3219366 5.3312153 5.340194  5.3491789
 5.3583222 5.3672305 5.3765222 5.3855253 5.3944741 5.4035514 5.4124991
 5.4216785 5.4307507 5.439773  5.4489503 5.4579798 5.4673535 5.4765185
 5.4857565 5.4948565 5.5039607 5.5132268 5.5223845 5.5315336 5.5406122
 5.5496582 5.5589001 5.5679459 5.5770126 5.5860935 5.5950522 5.6042387
 5.6132206 5.6223336 5.6314145 5.6403514 5.6494119 5.6588153 5.6679139
 5.6768971 5.6858764 5.6948581 5.7040498 5.7131137 5.7220727 5.7310174
 5.7399762 5.749081  5.7583887 5.7673765 5.7763731 5.7854445 5.7947744
 5.8040181 5.8130577 5.8221045 5.831154  5.8402382 5.8495924 5.8586515
 5.8676661 5.8767149 5.885889  5.895004  5.9041158]","[1.46619178e+02 2.14352584e+02 3.12587195e+02 4.49743639e+02
 6.42581832e+02 9.16679216e+02 1.29501832e+03 1.83083415e+03
 2.53824605e+03 3.51364424e+03 4.80468697e+03 6.53722351e+03
 8.86565085e+03 1.18520185e+04 1.58044388e+04 2.08505035e+04
 2.73715068e+04 3.59943543e+04 4.64908936e+04 6.00463178e+04
 7.66958535e+04 9.72981295e+04 1.23556401e+05 1.54420080e+05
 1.91787062e+05 2.36974713e+05 2.90661477e+05 3.54914739e+05
 4.28675901e+05 5.15387420e+05 6.16326094e+05 7.31096955e+05
 8.62385745e+05 1.00773219e+06 1.17235685e+06 1.35635720e+06
 1.55702869e+06 1.77751652e+06 2.01161102e+06 2.26580403e+06
 2.53731395e+06 2.82054242e+06 3.12057289e+06 3.41975469e+06
 3.72942949e+06 4.03758797e+06 4.34057127e+06 4.64335799e+06
 4.92304471e+06 5.18539452e+06 5.42493437e+06 5.33707861e+06
 5.33463636e+06 5.24565315e+06 5.07356005e+06 4.83183681e+06
 4.53450600e+06 4.19799606e+06 3.83839018e+06 3.47013110e+06
 3.10206635e+06 2.74559869e+06 2.41125534e+06 2.10550193e+06
 1.83431689e+06 1.59677996e+06 1.39178246e+06 1.21667291e+06
 1.06931096e+06 9.46453203e+05 8.42719195e+05 7.55032716e+05
 6.79452345e+05 6.13421619e+05 5.54307537e+05 5.01752150e+05
 4.54837160e+05 4.12941070e+05 3.75663449e+05 3.43019685e+05
 3.13730570e+05 2.87680093e+05 2.64203041e+05 2.42965974e+05
 2.24032457e+05 2.07126856e+05 1.91940271e+05 1.78428055e+05
 1.66434028e+05 1.55905247e+05 1.46634747e+05 1.38584439e+05
 1.31223587e+05 1.24482828e+05 1.18226384e+05 1.12221555e+05
 1.06299532e+05 1.00682660e+05 9.51918912e+04 9.02352754e+04
 8.58064883e+04 8.17545683e+04 7.82476643e+04 7.53002714e+04
 7.28257946e+04 7.10249744e+04 6.97500597e+04 6.87498500e+04
 6.79023347e+04 6.67928704e+04 6.53999512e+04 6.34648961e+04
 6.09161604e+04 5.80801140e+04 5.51796529e+04 5.24889316e+04
 5.01927065e+04 4.82736128e+04 4.65003112e+04 4.48810491e+04
 4.32171225e+04 4.18168649e+04 4.07311163e+04 3.99698463e+04
 3.94615102e+04 3.90139613e+04 3.83595584e+04 3.74600281e+04
 3.60704003e+04 3.44169429e+04 3.25837459e+04 3.06098970e+04
 2.84895491e+04 2.62982024e+04 2.38477973e+04 2.10560057e+04
 1.78345763e+04 1.43095076e+04 1.07330203e+04 7.41849789e+03
 4.64583464e+03 2.66962509e+03 1.32708073e+03 5.87615425e+02
 1.79670006e+02]",1,0.9940110990149041,,5424934.365037265
3,1102,25904138.0,2.1325354,2.4867559,2.9019788,500.27737,500.27237-500.28238,740093537.7861153,60000227.18902969,87,59980034.59827538,100.0,59334226.55121349,98.9,[9.93],[0],"[(500.27707, 359.25937)]","[(72.42887, 19.76885)]","[2.031533  2.041533  2.051533  2.061533  2.071533  2.071533  2.0803245
 2.0891162 2.0980475 2.1068776 2.115698  2.1244367 2.1331584 2.1420825
 2.1508966 2.1598237 2.1685605 2.1772767 2.1861725 2.1949966 2.2038596
 2.2126068 2.2214909 2.2304133 2.2392554 2.2481193 2.2569289 2.2657068
 2.2744918 2.2833689 2.2922662 2.3010825 2.3099339 2.3188043 2.3276888
 2.3365835 2.3454006 2.3542305 2.3630685 2.371861  2.3807996 2.389696
 2.3984642 2.4072756 2.4159971 2.4249049 2.4337652 2.4425564 2.4513455
 2.4602138 2.4690987 2.4778839 2.4867559 2.4956279 2.5044131 2.513298
 2.5221663 2.5309554 2.5397466 2.5486069 2.5575147 2.5662362 2.5750476
 2.5838158 2.5927122 2.6016508 2.6104433 2.6192813 2.6281112 2.6369283
 2.645823  2.6547075 2.6635779 2.6724293 2.6812456 2.6901429 2.69902
 2.707805  2.7165829 2.7253925 2.7342564 2.7430985 2.7520209 2.760905
 2.7696522 2.7785152 2.7873393 2.7962351 2.8049513 2.8136881 2.8226152
 2.8314293 2.8403534 2.8490751 2.8578138 2.8666342 2.8754643 2.8843956
 2.8931873 2.9019788 2.9019788 2.9119788 2.9219788 2.9319788 2.9419788
 2.9519788]","[1.35886485e+02 2.34343420e+02 3.99465155e+02 6.73061388e+02
 1.12093412e+03 1.12093412e+03 1.73845085e+03 2.67205564e+03
 4.09728101e+03 6.19558111e+03 9.27982420e+03 1.37245313e+04
 2.01038487e+04 2.94395811e+04 4.25200882e+04 6.11370252e+04
 8.64481120e+04 1.21062762e+05 1.69169866e+05 2.33623101e+05
 3.20160754e+05 4.33054509e+05 5.83196099e+05 7.79169659e+05
 1.02884672e+06 1.34711239e+06 1.74505169e+06 2.23825666e+06
 2.84578972e+06 3.59442913e+06 4.50084872e+06 5.57347740e+06
 6.84508245e+06 8.33399311e+06 1.00572709e+07 1.20283910e+07
 1.42335527e+07 1.66951549e+07 1.94083269e+07 2.23426469e+07
 2.55443580e+07 2.89183923e+07 3.23866263e+07 3.59656662e+07
 3.95443755e+07 4.31713702e+07 4.66797272e+07 4.99893662e+07
 5.30539911e+07 5.58260798e+07 5.82122656e+07 6.01267769e+07
 5.99923676e+07 5.97103584e+07 5.85691650e+07 5.66448983e+07
 5.40603278e+07 5.09116205e+07 4.73708205e+07 4.35696216e+07
 3.96671818e+07 3.57489103e+07 3.19296080e+07 2.82657292e+07
 2.47845100e+07 2.15508295e+07 1.85982505e+07 1.59460445e+07
 1.35942762e+07 1.15578028e+07 9.80521859e+06 8.32306129e+06
 7.08156780e+06 6.04417039e+06 5.19109818e+06 4.48360035e+06
 3.90509886e+06 3.43033963e+06 3.03328160e+06 2.70154490e+06
 2.41600780e+06 2.17412206e+06 1.96301201e+06 1.77777696e+06
 1.61070040e+06 1.46119753e+06 1.32812600e+06 1.21586067e+06
 1.11904566e+06 1.03800688e+06 9.68191061e+05 9.08179009e+05
 8.54644623e+05 8.07552488e+05 7.64703546e+05 7.26439409e+05
 6.91399484e+05 6.60009552e+05 6.32093020e+05 6.08726767e+05
 1.12093412e+03 6.73061388e+02 3.99465155e+02 2.34343420e+02
 1.35886485e+02 7.78842067e+01]",1,0.9979573952175007,,60126776.87463311
4,2364,2091812.2,5.1152867,5.3130178,5.8402382,508.34048,508.3354-508.34557,30187914.1773566,2572295.070725441,80,2569403.6946827974,99.9,2536095.8126420337,98.6,[5.65],[0],"[(508.34134, 367.32144)]","[(35.04825, 32.76408)]","[4.7857974 4.7857974 4.7948816 4.8039311 4.8129779 4.8220175 4.8312612
 4.8405911 4.8496625 4.8586591 4.8676469 4.8769546 4.8860594 4.8950182
 4.9039629 4.9129219 4.9219858 4.9311775 4.9401592 4.9491385 4.9581217
 4.9672203 4.9766237 4.9856842 4.9946211 5.003702  5.012815  5.0217969
 5.0309834 5.0399421 5.049023  5.0580897 5.0671355 5.0763774 5.0854234
 5.094502  5.1036511 5.1128088 5.1220749 5.1311791 5.1402791 5.1495171
 5.1586821 5.1680558 5.1770853 5.1862626 5.1952849 5.2043571 5.2135365
 5.2224842 5.2315615 5.2405103 5.2495134 5.2588051 5.2677134 5.2768567
 5.2858416 5.2948203 5.304099  5.3130178 5.3219366 5.3312153 5.340194
 5.3491789 5.3583222 5.3672305 5.3765222 5.3855253 5.3944741 5.4035514
 5.4124991 5.4216785 5.4307507 5.439773  5.4489503 5.4579798 5.4673535
 5.4765185 5.4857565 5.4948565 5.5039607 5.5132268 5.5223845 5.5315336
 5.5406122 5.5496582 5.5589001 5.5679459 5.5770126 5.5860935 5.5950522
 5.6042387 5.6132206 5.6223336 5.6314145 5.6403514 5.6494119 5.6588153
 5.6679139 5.6768971 5.6858764 5.6948581 5.7040498 5.7131137 5.7220727
 5.7310174 5.7399762 5.749081  5.7583887 5.7673765 5.7763731 5.7854445
 5.7947744 5.8040181 5.8130577 5.8221045 5.831154  5.8402382 5.8402382
 5.8502382]","[1.21225986e+02 1.21225986e+02 1.61953316e+02 2.15246386e+02
 2.84892899e+02 3.75464987e+02 4.95842484e+02 6.53698849e+02
 8.51702582e+02 1.10280775e+03 1.42187304e+03 1.84211034e+03
 2.36326986e+03 3.00768872e+03 3.81120852e+03 4.81203990e+03
 6.06766885e+03 7.64410867e+03 9.54073904e+03 1.18597162e+04
 1.46848511e+04 1.81587012e+04 2.25172415e+04 2.75890434e+04
 3.35754737e+04 4.08243689e+04 4.94687595e+04 5.95376892e+04
 7.16618452e+04 8.55139490e+04 1.01875162e+05 1.20839376e+05
 1.42696374e+05 1.68407798e+05 1.97244286e+05 2.30208664e+05
 2.67894500e+05 3.10500304e+05 3.58988183e+05 4.12283295e+05
 4.71519040e+05 5.38098976e+05 6.10878836e+05 6.92517480e+05
 7.78244718e+05 8.72632736e+05 9.72609442e+05 1.08028367e+06
 1.19638608e+06 1.31625123e+06 1.44425695e+06 1.57631145e+06
 1.71446754e+06 1.86189469e+06 2.00704138e+06 2.15893586e+06
 2.31004178e+06 2.46174097e+06 2.61796053e+06 2.57223695e+06
 2.55480276e+06 2.49832528e+06 2.40531784e+06 2.28126338e+06
 2.13327812e+06 1.96808365e+06 1.79362107e+06 1.61789230e+06
 1.44597395e+06 1.28384401e+06 1.13467696e+06 1.00030899e+06
 8.80554535e+05 7.74725726e+05 6.82292774e+05 6.01624792e+05
 5.31673244e+05 4.71788092e+05 4.21186503e+05 3.78176946e+05
 3.42644599e+05 3.12696764e+05 2.87668322e+05 2.67505079e+05
 2.50878886e+05 2.37150004e+05 2.25574760e+05 2.14784880e+05
 2.03783109e+05 1.92241065e+05 1.80005739e+05 1.67352167e+05
 1.54286416e+05 1.41363464e+05 1.28628136e+05 1.16741864e+05
 1.06091535e+05 9.64990176e+04 8.81316207e+04 8.08946901e+04
 7.46189981e+04 6.95087530e+04 6.53044415e+04 6.20437275e+04
 5.95902192e+04 5.76103701e+04 5.60046755e+04 5.44028800e+04
 5.24972812e+04 5.01081196e+04 4.73269740e+04 4.43264234e+04
 4.15819478e+04 3.92748152e+04 3.76159301e+04 3.66239912e+04
 3.59467887e+04 3.57857699e+04 1.21225986e+02 8.77130846e+01]",1,0.9902508318124725,,2617960.526364554
5,1258,29770660.0,2.4161997,2.8490751,3.4923114,526.29315,526.28789-526.29841,875029728.1895149,72421611.31661987,116,72358204.14155751,99.9,72199298.34533602,99.7,[6.68],[0],"[(526.29327, 385.27512)]","[(61.13887, 17.25814)]","[2.390943  2.3997742 2.408542  2.4173911 2.4262909 2.4350837 2.4438546
 2.4525953 2.4614036 2.4702888 2.4790388 2.4877854 2.4965271 2.5052597
 2.5140472 2.5228036 2.5315347 2.540264  2.5490305 2.5578676 2.5665909
 2.5753389 2.5840796 2.5928796 2.6017343 2.6104813 2.6192779 2.6281264
 2.6369608 2.6458338 2.6546826 2.6635146 2.6723635 2.681226  2.6900697
 2.6989501 2.7077959 2.7166626 2.7254826 2.7343139 2.743163  2.7520072
 2.7608556 2.7696567 2.7784734 2.7873225 2.7961714 2.8049629 2.8137546
 2.8226859 2.831516  2.8403364 2.8490751 2.8578138 2.8666342 2.8754643
 2.8843956 2.8931873 2.9019788 2.9108277 2.9196768 2.9284935 2.9372946
 2.946143  2.9549872 2.9638363 2.9726676 2.9814876 2.9903543 2.9992001
 3.0080805 3.0169242 3.0257867 3.0346356 3.0434676 3.0523164 3.0611894
 3.0700238 3.0788723 3.0876689 3.0964159 3.1052706 3.1140706 3.1228113
 3.1315593 3.1402826 3.1491197 3.1578862 3.1666155 3.1753466 3.184103
 3.1928905 3.2016231 3.2103648 3.2191114 3.2278614 3.2367466 3.2455549
 3.2542956 3.2630665 3.2718593 3.2807591 3.2896082 3.298376  3.3072072
 3.3159549 3.3248257 3.3336773 3.3424681 3.3513534 3.3601769 3.3690394
 3.3778112 3.3865843 3.3955144 3.4042764 3.4130211 3.4218718 3.4306226
 3.439451  3.4482718 3.4569927 3.4658707 3.4746947 3.4834894 3.4923114]","[1.52807278e+02 2.44899909e+02 3.87845192e+02 6.11557504e+02
 9.58423268e+02 1.48114304e+03 2.26708467e+03 3.43579717e+03
 5.17932301e+03 7.76784720e+03 1.14800975e+04 1.68209614e+04
 2.44339211e+04 3.51806245e+04 5.03400111e+04 7.13320239e+04
 1.00127437e+05 1.39358160e+05 1.92593506e+05 2.64574508e+05
 3.58922880e+05 4.83237149e+05 6.44973834e+05 8.55202625e+05
 1.12617224e+06 1.46551650e+06 1.89374093e+06 2.42973651e+06
 3.08940742e+06 3.89829987e+06 4.87343670e+06 6.03757676e+06
 7.41843247e+06 9.03922058e+06 1.09146232e+07 1.30751853e+07
 1.55173365e+07 1.82638391e+07 2.12936142e+07 2.46178417e+07
 2.82242045e+07 3.20777628e+07 3.61455381e+07 4.03551724e+07
 4.46786133e+07 4.90580019e+07 5.34022573e+07 5.76033037e+07
 6.16062756e+07 6.53831672e+07 6.87462807e+07 7.16590759e+07
 7.23582041e+07 7.13115447e+07 6.92151295e+07 6.62374788e+07
 6.26074573e+07 5.85102834e+07 5.41202174e+07 4.95504400e+07
 4.48683816e+07 4.02059783e+07 3.56255272e+07 3.12730483e+07
 2.72327555e+07 2.35330736e+07 2.02563110e+07 1.73720142e+07
 1.48724136e+07 1.27052636e+07 1.08650718e+07 9.29032651e+06
 7.94963443e+06 6.80514755e+06 5.82608393e+06 4.98980792e+06
 4.27646595e+06 3.66468805e+06 3.14003690e+06 2.69259105e+06
 2.31460537e+06 1.99657177e+06 1.73110659e+06 1.51293794e+06
 1.33580293e+06 1.19130309e+06 1.07428522e+06 9.77032638e+05
 8.96997256e+05 8.30234553e+05 7.74806308e+05 7.29675616e+05
 6.92757686e+05 6.65659860e+05 6.44232513e+05 6.26100090e+05
 6.11332899e+05 5.96892708e+05 5.82833652e+05 5.69249124e+05
 5.57082541e+05 5.46742423e+05 5.38067951e+05 5.31640752e+05
 5.25950158e+05 5.20114715e+05 5.13592040e+05 5.05689058e+05
 4.94338443e+05 4.80372055e+05 4.61998345e+05 4.39435872e+05
 4.13057058e+05 3.83555350e+05 3.52075981e+05 3.22696722e+05
 2.94746846e+05 2.68997972e+05 2.43873772e+05 2.21419354e+05
 2.01009238e+05 1.81789132e+05 1.63065531e+05 1.42104448e+05
 1.17573994e+05 9.09295070e+04]",1,0.9987505666461655,,72358204.14155751
