cname,scanNum,TIC,startTime,RT,endTime,precursor,precursorsection,area,height,width,dheight_left,dheight_left(%),dheight_right,dheight_right(%),delta,keyion,keyion_observe,rel_abundance,x,y,fitting,R2,formula,max_y
0,1034,24887592.0,2.1327947,2.4860455,3.4949374,498.26315,498.25817-498.26814,707642566.5768528,59083541.868774414,151,59002228.68914349,99.9,59024930.190207034,99.9,[0.86],"[301.2173, 327.233]",[301.21756],[40.95832],"[2.0285861 2.0375721 2.046609  2.0555465 2.0644512 2.0734384 2.0825037
 2.0915996 2.1004795 2.109382  2.1183486 2.1273878 2.1364674 2.1453253
 2.1542871 2.1632242 2.1722513 2.1813261 2.1901971 2.1991596 2.2081195
 2.2172242 2.226318  2.2352196 2.2441878 2.2531759 2.2620554 2.271003
 2.2799457 2.2889132 2.2979299 2.3068342 2.3157816 2.3247267 2.3336882
 2.3426992 2.3515267 2.3604466 2.3695621 2.3784873 2.3874555 2.3962665
 2.4051379 2.4142992 2.4231784 2.4321347 2.4412301 2.450133  2.4592663
 2.468133  2.4769742 2.4860455 2.4951168 2.503958  2.5128247 2.521958
 2.5308609 2.5399563 2.5489126 2.5577918 2.5669531 2.5758245 2.5846355
 2.5936037 2.6025289 2.6116444 2.6205643 2.6293918 2.6384028 2.6473643
 2.6563094 2.6652568 2.6741611 2.6831778 2.6921453 2.701088  2.7100356
 2.7189151 2.7279032 2.7368714 2.745773  2.7548668 2.7639715 2.7729314
 2.7818939 2.7907649 2.7998397 2.8088668 2.8178039 2.8267657 2.8356236
 2.8447032 2.8537424 2.862709  2.8716115 2.8804914 2.8895873 2.8986526
 2.9076398 2.9165445 2.925482  2.9345189 2.9435049 2.9525248 2.9615256
 2.970531  2.9795623 2.988606  2.997682  3.0067185 3.0157352 3.0248415
 3.0339007 3.043007  3.0520845 3.0611216 3.0701695 3.0792653 3.0883877
 3.0974402 3.1064683 3.1154564 3.1245081 3.1335616 3.1425758 3.1515651
 3.1606439 3.1696769 3.1786678 3.1876623 3.1966392 3.2057269 3.2147678
 3.2237928 3.2327894 3.2418103 3.2510934 3.2601981 3.2693023 3.2784154
 3.2874394 3.2965929 3.3057987 3.3149919 3.3241311 3.3331862 3.3423923
 3.3514696 3.3605603 3.36958   3.378505  3.3877881 3.3967467 3.4056711
 3.414545  3.423369  3.4324832 3.4413648 3.4504008 3.4592408 3.4680446
 3.4770923 3.4859613 3.4949374]","[1.42705451e+02 2.29177057e+02 3.65781327e+02 5.75765339e+02
 8.97005627e+02 1.39101616e+03 2.14615477e+03 3.28643676e+03
 4.93885157e+03 7.36612562e+03 1.09224302e+04 1.61042972e+04
 2.35740214e+04 3.38948102e+04 4.85190103e+04 6.87835250e+04
 9.69961465e+04 1.35810928e+05 1.87099787e+05 2.56373562e+05
 3.48210615e+05 4.71060117e+05 6.31315016e+05 8.33577475e+05
 1.09336460e+06 1.42244298e+06 1.82884988e+06 2.33556607e+06
 2.95645080e+06 3.71228189e+06 4.62620640e+06 5.69967204e+06
 6.96854517e+06 8.44564885e+06 1.01505172e+07 1.21048841e+07
 1.42612580e+07 1.66863971e+07 1.94169621e+07 2.23266822e+07
 2.54665668e+07 2.87353324e+07 3.21749441e+07 3.58363150e+07
 3.94371504e+07 4.30603131e+07 4.66621867e+07 5.00416105e+07
 5.32836437e+07 5.61425923e+07 5.86447641e+07 5.90470803e+07
 5.82863546e+07 5.66427067e+07 5.42297808e+07 5.11951497e+07
 4.76541436e+07 4.38163307e+07 3.98106790e+07 3.57787653e+07
 3.18436174e+07 2.80896633e+07 2.45832124e+07 2.13587655e+07
 1.84329773e+07 1.58182859e+07 1.35238563e+07 1.15366411e+07
 9.85109288e+06 8.42839236e+06 7.23099301e+06 6.22344512e+06
 5.36732493e+06 4.64003643e+06 4.01789452e+06 3.49165340e+06
 3.04637687e+06 2.67334688e+06 2.36319249e+06 2.10279234e+06
 1.88394596e+06 1.69375317e+06 1.52834782e+06 1.38179447e+06
 1.25318501e+06 1.14031001e+06 1.04392357e+06 9.62270609e+05
 8.91228769e+05 8.30507758e+05 7.77693946e+05 7.32289761e+05
 6.95034832e+05 6.64695896e+05 6.41038007e+05 6.21345341e+05
 6.04581124e+05 5.88801775e+05 5.74249227e+05 5.60425286e+05
 5.46483051e+05 5.32425956e+05 5.17828370e+05 5.02863965e+05
 4.87316103e+05 4.71191854e+05 4.55057100e+05 4.38712467e+05
 4.22979093e+05 4.07610521e+05 3.92590551e+05 3.78272476e+05
 3.64654010e+05 3.51498938e+05 3.39226203e+05 3.28437785e+05
 3.18927641e+05 3.10512839e+05 3.03354661e+05 2.97615079e+05
 2.92882440e+05 2.89068975e+05 2.85406042e+05 2.81480261e+05
 2.77122185e+05 2.72096858e+05 2.66033816e+05 2.59178898e+05
 2.52022763e+05 2.44219642e+05 2.36737458e+05 2.30291871e+05
 2.25886994e+05 2.22940883e+05 2.20743204e+05 2.18363224e+05
 2.14729046e+05 2.09938617e+05 2.04040468e+05 1.97632135e+05
 1.91824677e+05 1.87007237e+05 1.82517936e+05 1.78186026e+05
 1.73366351e+05 1.67693078e+05 1.61074625e+05 1.53336495e+05
 1.45457541e+05 1.36779205e+05 1.27859686e+05 1.19293359e+05
 1.09997946e+05 9.98295902e+04 8.91242344e+04 7.73160287e+04
 6.53377989e+04 5.43843316e+04 4.49588243e+04 3.72804573e+04
 3.07297678e+04 2.47508443e+04 1.91706013e+04 1.37581065e+04]",1,0.9980937685912303,,59047080.32273286
1,1306,11264506.0,2.6741611,3.0611216,3.5839923,498.32114,498.31615-498.32612,208567665.8055869,20788858.63127899,99,20789814.682344113,100.0,20789814.682344113,100.0,[5.12],"[301.2173, 327.233]",[301.21884],[2.61467],"[2.6808784 2.68976   2.6988742 2.7076982 2.7165721 2.7254965 2.7344551
 2.7437382 2.7526632 2.7616829 2.7707736 2.7798509 2.789057  2.7981121
 2.8072513 2.8164445 2.8256503 2.8348038 2.8438278 2.8529409 2.8620451
 2.8711498 2.8804329 2.8894538 2.8984504 2.9074754 2.9165163 2.925604
 2.9345809 2.9435754 2.9525663 2.9615993 2.9706781 2.9796674 2.9886816
 2.9977351 3.0067868 3.0157749 3.024803  3.0338555 3.0429779 3.0520737
 3.0611216 3.0701695 3.0792653 3.0883877 3.0974402 3.1064683 3.1154564
 3.1245081 3.1335616 3.1425758 3.1515651 3.1606439 3.1696769 3.1786678
 3.1876623 3.1966392 3.2057269 3.2147678 3.2237928 3.2327894 3.2418103
 3.2510934 3.2601981 3.2693023 3.2784154 3.2874394 3.2965929 3.3057987
 3.3149919 3.3241311 3.3331862 3.3423923 3.3514696 3.3605603 3.36958
 3.378505  3.3877881 3.3967467 3.4056711 3.414545  3.423369  3.4324832
 3.4413648 3.4504008 3.4592408 3.4680446 3.4770923 3.4859613 3.4949374
 3.5037747 3.5125665 3.52148   3.5303529 3.5393311 3.5483103 3.557144
 3.5661228 3.5749929]","[1.67107302e+02 2.80017669e+02 4.69926625e+02 7.66798205e+02
 1.24033670e+03 1.98854158e+03 3.15660211e+03 5.03255217e+03
 7.78706650e+03 1.19625332e+04 1.82181263e+04 2.73948982e+04
 4.09256902e+04 6.00072460e+04 8.72300934e+04 1.25524521e+05
 1.78492617e+05 2.50206343e+05 3.44892705e+05 4.71182254e+05
 6.35750033e+05 8.47457701e+05 1.12193202e+06 1.45586710e+06
 1.86559133e+06 2.36416733e+06 2.96159881e+06 3.66978679e+06
 4.48190246e+06 5.41144171e+06 6.45635878e+06 7.61803671e+06
 8.88858974e+06 1.02328448e+07 1.16457553e+07 1.31033147e+07
 1.45670656e+07 1.59912619e+07 1.73540324e+07 1.86126523e+07
 1.97322934e+07 2.06634286e+07 2.07898147e+07 2.05854444e+07
 1.99761891e+07 1.90092591e+07 1.77565889e+07 1.62968865e+07
 1.47074188e+07 1.30803056e+07 1.14802590e+07 9.95606801e+06
 8.54885506e+06 7.27376437e+06 6.13954258e+06 5.15539444e+06
 4.31350644e+06 3.60370218e+06 3.00917250e+06 2.51855456e+06
 2.11236941e+06 1.77542248e+06 1.49574840e+06 1.26432314e+06
 1.07056232e+06 9.09430151e+05 7.74852353e+05 6.64073698e+05
 5.71776920e+05 4.95371936e+05 4.30799875e+05 3.75577853e+05
 3.27705069e+05 2.85917181e+05 2.48622952e+05 2.16094694e+05
 1.87164686e+05 1.61657696e+05 1.39690787e+05 1.20016519e+05
 1.02279217e+05 8.63598624e+04 7.13842875e+04 5.81728965e+04
 4.69933890e+04 3.88201045e+04 3.26469138e+04 2.84098956e+04
 2.54342820e+04 2.30622851e+04 2.08415526e+04 1.88869108e+04
 1.63989144e+04 1.32163636e+04 1.01379439e+04 7.07767519e+03
 4.21039760e+03 2.42861357e+03 1.23962538e+03 5.59911303e+02]",1,0.9984445775714894,,20789814.682344113
2,1008,1730233.6,2.3963559,2.5577918,3.423369,512.29962,512.2945-512.30474,708195020.920552,69475202.37089539,114,62594743.69513484,90.1,69477411.11137185,100.0,[1.87],"[301.2173, 327.233]",[301.21674],[3.37098],"[2.1810647 2.1901016 2.1990391 2.2079438 2.216931  2.2259963 2.2350922
 2.2439721 2.2528746 2.2618412 2.2708804 2.27996   2.2888179 2.2977797
 2.3067168 2.3157439 2.3248187 2.3336897 2.3426522 2.3516121 2.3607168
 2.3698106 2.3787122 2.3876804 2.3966685 2.405548  2.4144956 2.4234383
 2.4324058 2.4414225 2.4503268 2.4592742 2.4682193 2.4771808 2.4861918
 2.4950193 2.5039392 2.5130547 2.5219799 2.5309481 2.5397591 2.5486305
 2.5577918 2.5669531 2.5758245 2.5846355 2.5936037 2.6025289 2.6116444
 2.6205643 2.6293918 2.6384028 2.6473643 2.6563094 2.6652568 2.6741611
 2.6831778 2.6921453 2.701088  2.7100356 2.7189151 2.7279032 2.7368714
 2.745773  2.7548668 2.7639715 2.7729314 2.7818939 2.7907649 2.7998397
 2.8088668 2.8178039 2.8267657 2.8356236 2.8447032 2.8537424 2.862709
 2.8716115 2.8804914 2.8895873 2.8986526 2.9076398 2.9165445 2.925482
 2.9345189 2.9435049 2.9525248 2.9615256 2.970531  2.9795623 2.988606
 2.997682  3.0067185 3.0157352 3.0248415 3.0339007 3.043007  3.0520845
 3.0611216 3.0701695 3.0792653 3.0883877 3.0974402 3.1064683 3.1154564
 3.1245081 3.1335616 3.1425758 3.1515651 3.1606439 3.1696769 3.1786678
 3.1876623 3.1966392 3.2057269 3.2147678 3.2237928 3.2327894 3.2418103
 3.2510934 3.2601981 3.2693023 3.2784154 3.2874394 3.2965929 3.3057987
 3.3149919 3.3241311 3.3331862 3.3423923 3.3514696 3.3605603 3.36958
 3.378505  3.3877881 3.3967467 3.4056711 3.414545 ]","[1.58260527e+02 2.87497437e+02 5.11755698e+02 8.96720635e+02
 1.55783651e+03 2.68150254e+03 4.55911417e+03 7.55033330e+03
 1.23513797e+04 2.00003958e+04 3.20624687e+04 5.07862927e+04
 7.84699160e+04 1.20207249e+05 1.81422877e+05 2.71154085e+05
 4.00448380e+05 5.78291936e+05 8.26881479e+05 1.16604616e+06
 1.63033623e+06 2.24648193e+06 3.03264946e+06 4.04715602e+06
 5.33024311e+06 6.90227417e+06 8.83404481e+06 1.11509500e+07
 1.38920091e+07 1.70885300e+07 2.06815057e+07 2.47123503e+07
 2.91250920e+07 3.38670201e+07 3.88704003e+07 4.38914308e+07
 4.89552120e+07 5.39681076e+07 5.85594265e+07 6.26978754e+07
 6.61540958e+07 6.88937975e+07 6.94774111e+07 6.87228380e+07
 6.67348110e+07 6.36157447e+07 5.95218981e+07 5.46702477e+07
 4.93284364e+07 4.37757267e+07 3.82734002e+07 3.30410011e+07
 2.82162430e+07 2.38611486e+07 2.00138801e+07 1.66651740e+07
 1.37767060e+07 1.13039812e+07 9.21841471e+06 7.46974481e+06
 6.03055611e+06 4.86113770e+06 3.92188010e+06 3.17354811e+06
 2.58294489e+06 2.11557669e+06 1.74758073e+06 1.45851954e+06
 1.22824462e+06 1.04681644e+06 9.07027095e+05 7.97845736e+05
 7.13555842e+05 6.48693329e+05 5.97703761e+05 5.57090712e+05
 5.24228816e+05 4.95882679e+05 4.72806827e+05 4.54319714e+05
 4.39910998e+05 4.29779538e+05 4.21602059e+05 4.14236881e+05
 4.04955976e+05 3.93051707e+05 3.79308644e+05 3.63968116e+05
 3.48307532e+05 3.33416474e+05 3.20041936e+05 3.08246100e+05
 2.97220499e+05 2.86680820e+05 2.75737546e+05 2.65125986e+05
 2.54732053e+05 2.44682089e+05 2.35540585e+05 2.27038360e+05
 2.18851304e+05 2.09960495e+05 2.00381027e+05 1.90272196e+05
 1.79512195e+05 1.68874070e+05 1.58999337e+05 1.50221256e+05
 1.42631100e+05 1.36455366e+05 1.31678777e+05 1.28093352e+05
 1.26010690e+05 1.24853411e+05 1.24346752e+05 1.23940138e+05
 1.23398894e+05 1.21956891e+05 1.19503070e+05 1.16483560e+05
 1.12768393e+05 1.08747041e+05 1.04983312e+05 1.02044667e+05
 9.90145212e+04 9.61500214e+04 9.29215059e+04 8.84625124e+04
 8.20597059e+04 7.30433724e+04 6.14453771e+04 4.79961141e+04
 3.45886016e+04 2.26309931e+04 1.32709213e+04 6.98768435e+03
 3.20116430e+03 1.13448278e+03]",1,0.9992321573227015,,69477411.11137185
3,1203,24365682.0,2.4591861,2.8447032,3.6467253,524.27899,524.27375-524.28423,803205945.06643,65540809.76798248,132,65501917.98016355,99.9,65392708.63822943,99.8,[0.94],"[301.2173, 327.233]",[327.23331],[40.00053],"[2.3652753 2.3744145 2.3836077 2.3928135 2.401967  2.410991  2.4201041
 2.4292083 2.438313  2.4475961 2.456617  2.4656136 2.4746386 2.4836795
 2.4927672 2.5017441 2.5107386 2.5197295 2.5287625 2.5378413 2.5468306
 2.5558448 2.5648983 2.57395   2.5829381 2.5919662 2.6010187 2.6101411
 2.6192369 2.6282848 2.6373219 2.6463994 2.6555057 2.6645649 2.6736712
 2.6826879 2.6917244 2.7008004 2.7098441 2.7188754 2.7278808 2.7368816
 2.7459015 2.7548875 2.7639244 2.7728619 2.7817666 2.7907538 2.7998191
 2.808915  2.8177949 2.8266974 2.835664  2.8447032 2.8537424 2.862709
 2.8716115 2.8804914 2.8895873 2.8986526 2.9076398 2.9165445 2.925482
 2.9345189 2.9435049 2.9525248 2.9615256 2.970531  2.9795623 2.988606
 2.997682  3.0067185 3.0157352 3.0248415 3.0339007 3.043007  3.0520845
 3.0611216 3.0701695 3.0792653 3.0883877 3.0974402 3.1064683 3.1154564
 3.1245081 3.1335616 3.1425758 3.1515651 3.1606439 3.1696769 3.1786678
 3.1876623 3.1966392 3.2057269 3.2147678 3.2237928 3.2327894 3.2418103
 3.2510934 3.2601981 3.2693023 3.2784154 3.2874394 3.2965929 3.3057987
 3.3149919 3.3241311 3.3331862 3.3423923 3.3514696 3.3605603 3.36958
 3.378505  3.3877881 3.3967467 3.4056711 3.414545  3.423369  3.4324832
 3.4413648 3.4504008 3.4592408 3.4680446 3.4770923 3.4859613 3.4949374
 3.5037747 3.5125665 3.52148   3.5303529 3.5393311 3.5483103 3.557144
 3.5661228 3.5749929 3.5839923 3.5930628 3.6018991 3.6108899 3.6197601
 3.6287295 3.637753  3.6467253]","[1.24306890e+02 1.99011326e+02 3.16768124e+02 5.00191868e+02
 7.81067876e+02 1.20192008e+03 1.84185706e+03 2.79761484e+03
 4.21370473e+03 6.34236582e+03 9.35775188e+03 1.36789430e+04
 1.98544434e+04 2.85980510e+04 4.09253785e+04 5.78316348e+04
 8.11070249e+04 1.12802088e+05 1.55828410e+05 2.13821702e+05
 2.90075482e+05 3.90614853e+05 5.22315628e+05 6.92577695e+05
 9.08987203e+05 1.18461189e+06 1.53209668e+06 1.96875998e+06
 2.50678874e+06 3.16126035e+06 3.95247130e+06 4.90540583e+06
 6.04111906e+06 7.36975883e+06 8.92442676e+06 1.06973507e+07
 1.27214824e+07 1.50138923e+07 1.75618151e+07 2.03677314e+07
 2.34174600e+07 2.67006812e+07 3.02017216e+07 3.38658736e+07
 3.76854088e+07 4.15452671e+07 4.54152176e+07 4.92815220e+07
 5.30709173e+07 5.66872016e+07 5.99658632e+07 6.29339344e+07
 6.55350933e+07 6.55383230e+07 6.50942372e+07 6.35673533e+07
 6.11180586e+07 5.79422194e+07 5.42245469e+07 5.01643079e+07
 4.59124417e+07 4.16238150e+07 3.73725652e+07 3.32733380e+07
 2.93577845e+07 2.56892981e+07 2.23172718e+07 1.92756302e+07
 1.65878103e+07 1.42372782e+07 1.22101877e+07 1.04736193e+07
 8.98557428e+06 7.72498748e+06 6.65849208e+06 5.76225994e+06
 5.01034429e+06 4.38600418e+06 3.86696382e+06 3.43438567e+06
 3.06501153e+06 2.74971340e+06 2.47660885e+06 2.23672158e+06
 2.02747700e+06 1.84400308e+06 1.68071786e+06 1.53657271e+06
 1.40709667e+06 1.29172091e+06 1.19152202e+06 1.10476595e+06
 1.03089871e+06 9.68585624e+05 9.15319128e+05 8.68005388e+05
 8.24398220e+05 7.83441644e+05 7.45071671e+05 7.09190079e+05
 6.75145544e+05 6.43362513e+05 6.14110452e+05 5.87105241e+05
 5.61779552e+05 5.39002432e+05 5.18474663e+05 4.99173391e+05
 4.80488720e+05 4.60950435e+05 4.39184663e+05 4.14339461e+05
 3.87097613e+05 3.58111141e+05 3.29415376e+05 3.02526793e+05
 2.78820897e+05 2.59753855e+05 2.44887403e+05 2.33621474e+05
 2.24422433e+05 2.17287423e+05 2.11523290e+05 2.06446592e+05
 2.02056924e+05 1.97730599e+05 1.93891973e+05 1.89472947e+05
 1.85333116e+05 1.81617782e+05 1.78232669e+05 1.74947749e+05
 1.71912039e+05 1.69533283e+05 1.67121585e+05 1.65000597e+05
 1.62903129e+05 1.60957968e+05 1.59519885e+05 1.58169921e+05
 1.57338991e+05 1.56694019e+05 1.56835169e+05]",1,0.9978759728390234,,65538322.9996049
4,1354,3691640.0,3.0157352,3.2693023,3.4770923,524.33722,524.33198-524.34246,177461151.47125363,16368426.447088242,49,16360609.765078254,100.0,15393402.289927987,94.0,[0.27],"[301.2173, 327.233]",[327.23291],[3.22948],"[2.8815123 2.8915123 2.9015123 2.9115123 2.9215123 2.9315123 2.9415123
 2.9515123 2.9615123 2.9715123 2.9815123 2.9915123 3.0015123 3.0115123
 3.0215123 3.0315123 3.0415123 3.0515123 3.0615123 3.0615123 3.07056
 3.0793638 3.0882038 3.0972398 3.1061214 3.1152356 3.1240596 3.1329335
 3.1418579 3.1508165 3.1600996 3.1690246 3.1780443 3.187135  3.1962123
 3.2054184 3.2144735 3.2236127 3.2328059 3.2420117 3.2511652 3.2601892
 3.2693023 3.2784154 3.2874394 3.2965929 3.3057987 3.3149919 3.3241311
 3.3331862 3.3423923 3.3514696 3.3605603 3.36958   3.378505  3.3877881
 3.3967467 3.4056711 3.414545  3.423369  3.4324832 3.4413648 3.4504008
 3.4592408 3.4680446 3.4770923 3.4770923 3.4870923 3.4970923 3.5070923
 3.5170923 3.5270923 3.5370923 3.5470923 3.5570923 3.5670923 3.5770923
 3.5870923 3.5970923 3.6070923 3.6170923 3.6270923 3.6370923 3.6470923
 3.6570923 3.6670923]","[1.65509175e+02 2.94995471e+02 5.18012375e+02 8.96182449e+02
 1.52751065e+03 2.56509568e+03 4.24379508e+03 6.91730226e+03
 1.11083771e+04 1.75750264e+04 2.73950987e+04 4.20708481e+04
 6.36533369e+04 9.48839152e+04 1.39346328e+05 2.01618312e+05
 2.87406068e+05 4.03639261e+05 5.58498981e+05 5.58498981e+05
 7.39685916e+05 9.60948030e+05 1.23530809e+06 1.57777435e+06
 1.98313267e+06 2.47716349e+06 3.03642332e+06 3.68290531e+06
 4.41935202e+06 5.24382938e+06 6.18233593e+06 7.15554080e+06
 8.19541936e+06 9.28194584e+06 1.03822954e+07 1.14866732e+07
 1.25321916e+07 1.35155343e+07 1.44006624e+07 1.51527479e+07
 1.57412607e+07 1.61453795e+07 1.63606098e+07 1.61539959e+07
 1.57293277e+07 1.51230203e+07 1.43730615e+07 1.35066319e+07
 1.25490303e+07 1.15209238e+07 1.04481966e+07 9.34934064e+06
 8.24849705e+06 7.17295240e+06 6.14801340e+06 5.19133295e+06
 4.32577386e+06 3.56467205e+06 2.91426555e+06 2.37187214e+06
 1.93196641e+06 1.58355124e+06 1.31676977e+06 1.11970124e+06
 9.80652282e+05 8.89670293e+05 5.58498981e+05 4.03639261e+05
 2.87406068e+05 2.01618312e+05 1.39346328e+05 9.48839152e+04
 6.36533369e+04 4.20708481e+04 2.73950987e+04 1.75750264e+04
 1.11083771e+04 6.91730226e+03 4.24379508e+03 2.56509568e+03
 1.52751065e+03 8.96182449e+02 5.18012375e+02 2.94995471e+02
 1.65509175e+02 9.14871947e+01]",1,0.9996286116259957,,16360609.765078254
5,1031,15062204.0,2.0602843,2.4591861,2.7368714,526.29468,526.28941-526.29994,115083657.90602282,9674238.059531212,71,9675400.359446,100.0,9675400.359446,100.0,[1.47],"[301.2173, 327.233]",[301.21774],[100.0],"[2.060469  2.070469  2.080469  2.090469  2.100469  2.110469  2.120469
 2.130469  2.140469  2.150469  2.160469  2.170469  2.180469  2.190469
 2.190469  2.1994571 2.2083366 2.2172842 2.2262269 2.2351944 2.2442111
 2.2531154 2.2620628 2.2710079 2.2799694 2.2889804 2.2978079 2.3067278
 2.3158433 2.3247685 2.3337367 2.3425477 2.3514191 2.3605804 2.3694596
 2.3784159 2.3875113 2.3964142 2.4055475 2.4144142 2.4232554 2.4323267
 2.4412138 2.450331  2.4591861 2.4680412 2.4771584 2.4860455 2.4951168
 2.503958  2.5128247 2.521958  2.5308609 2.5399563 2.5489126 2.5577918
 2.5669531 2.5758245 2.5846355 2.5936037 2.6025289 2.6116444 2.6205643
 2.6293918 2.6384028 2.6473643 2.6563094 2.6652568 2.6741611 2.6831778
 2.6921453 2.701088  2.7100356 2.7189151 2.7279032 2.7279032 2.7379032
 2.7479032 2.7579032 2.7679032 2.7779032 2.7879032 2.7979032 2.8079032
 2.8179032 2.8279032 2.8379032 2.8479032 2.8579032 2.8679032]","[1.38978488e+02 2.39484635e+02 4.07096204e+02 6.82662079e+02
 1.12928571e+03 1.84285521e+03 2.96666101e+03 4.71122625e+03
 7.38056019e+03 1.14060171e+04 1.73887370e+04 2.61511858e+04
 3.87975286e+04 5.67813958e+04 5.67813958e+04 7.90364194e+04
 1.08398763e+05 1.47421070e+05 1.98286658e+05 2.64020638e+05
 3.48234787e+05 4.52784626e+05 5.83099457e+05 7.42737485e+05
 9.36220828e+05 1.16866609e+06 1.43677095e+06 1.75123760e+06
 2.11996604e+06 2.52826000e+06 2.98497443e+06 3.47668821e+06
 4.01059572e+06 4.59618152e+06 5.18834549e+06 5.79958288e+06
 6.42190001e+06 7.01871956e+06 7.60296000e+06 8.12787795e+06
 8.59530729e+06 9.00275736e+06 9.31889865e+06 9.54751988e+06
 9.67540036e+06 9.58561727e+06 9.35069105e+06 9.00212547e+06
 8.56688602e+06 8.07612020e+06 7.54803991e+06 6.98958306e+06
 6.40318540e+06 5.80380723e+06 5.20503273e+06 4.61890630e+06
 4.05539225e+06 3.52161263e+06 3.02375971e+06 2.56531652e+06
 2.14932835e+06 1.77607711e+06 1.44899159e+06 1.16572848e+06
 9.23776488e+05 7.17466824e+05 5.41136972e+05 3.92027754e+05
 2.69680745e+05 1.73512019e+05 1.02806332e+05 5.55184999e+04
 2.64127692e+04 1.08818727e+04 3.24080720e+03 5.67813958e+04
 3.87975286e+04 2.61511858e+04 1.73887370e+04 1.14060171e+04
 7.38056019e+03 4.71122625e+03 2.96666101e+03 1.84285521e+03
 1.12928571e+03 6.82662079e+02 4.07096204e+02 2.39484635e+02
 1.38978488e+02 7.95622103e+01]",1,0.999801169482795,,9675400.359446
6,1194,4518508.5,2.0420661,2.701088,3.4770923,538.31573,538.31035-538.32112,683977603.1585021,56076008.51730347,129,56068687.60362813,100.0,56068687.60362813,100.0,[1.59],"[301.2173, 327.233]",[327.23352],[4.0705],"[2.3149619 2.3238947 2.3329693 2.3422934 2.3512976 2.3602265 2.3691239
 2.3780807 2.3871281 2.3963559 2.4055953 2.4144381 2.4233038 2.4323959
 2.4412213 2.4503506 2.4591861 2.4680412 2.4771584 2.4860455 2.4951168
 2.503958  2.5128247 2.521958  2.5308609 2.5399563 2.5489126 2.5577918
 2.5669531 2.5758245 2.5846355 2.5936037 2.6025289 2.6116444 2.6205643
 2.6293918 2.6384028 2.6473643 2.6563094 2.6652568 2.6741611 2.6831778
 2.6921453 2.701088  2.7100307 2.7189982 2.7280149 2.7369192 2.7458666
 2.7548117 2.7637732 2.7727842 2.7816117 2.7905316 2.7996471 2.8085723
 2.8175405 2.8263515 2.8352229 2.8443842 2.8532634 2.8622197 2.8713151
 2.880218  2.8893513 2.898218  2.9070592 2.9161305 2.9250176 2.9341348
 2.9429899 2.9518254 2.9609547 2.9697801 2.9788722 2.9877379 2.9965807
 3.0058201 3.0150479 3.0240953 3.0330521 3.0419495]","[7.29780516e+02 3.14685196e+03 9.79318484e+03 2.37744200e+04
 5.02296053e+04 9.45308527e+04 1.63068303e+05 2.60215722e+05
 3.89242107e+05 5.51496217e+05 7.46167586e+05 9.69118244e+05
 1.22240078e+06 1.50114253e+06 1.79963744e+06 2.11305675e+06
 2.43119018e+06 2.74250737e+06 3.03286990e+06 3.29136097e+06
 3.50636232e+06 3.67404787e+06 3.79700482e+06 3.89394735e+06
 3.99755124e+06 4.16446456e+06 4.47181141e+06 5.01560909e+06
 5.89769918e+06 7.23811634e+06 9.13329597e+06 1.16462994e+07
 1.48222381e+07 1.86491859e+07 2.30664993e+07 2.79528155e+07
 3.31238261e+07 3.83406419e+07 4.33227416e+07 4.77931699e+07
 5.14695730e+07 5.41549277e+07 5.57007348e+07 5.60686876e+07
 5.60066063e+07 5.37300104e+07 5.05802204e+07 4.67827655e+07
 4.24652520e+07 3.78427617e+07 3.30986030e+07 2.83929546e+07
 2.39931564e+07 1.98736030e+07 1.60858708e+07 1.28372440e+07
 1.00460748e+07 7.75439479e+06 5.86784088e+06 4.31702995e+06
 3.14760318e+06 2.24692989e+06 1.56570138e+06 1.07926923e+06
 7.22978555e+05 4.81075452e+05 3.14756689e+05 1.99898802e+05
 1.25794636e+05 7.67523040e+04 4.66363858e+04 2.78621845e+04
 1.60568047e+04 9.25424671e+03 5.14799862e+03 2.85305847e+03
 1.55527981e+03 8.09333607e+02 4.13308888e+02 2.09823027e+02
 1.05271259e+02 5.20958667e+01]",1,0.9924999829924729,,56068687.60362813
